snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
t000,191,288,2264,3002.0,3002.0,3886.0,0.7725167,0.0,observed,1.0,train
t000,191,309,2265,65012.0,65012.0,77897.25,0.83458656,0.0,observed,1.0,train
t000,191,371,2266,77648.0,77648.0,86786.75,0.8946988,0.0,observed,1.0,train
t000,191,391,2267,27041.0,27041.0,33682.75,0.8028145,0.0,observed,1.0,train
t000,191,431,2268,32134.0,32134.0,60323.25,0.5326968,0.0,observed,1.0,train
t000,191,453,2269,34503.0,34503.0,24523.25,1.4069506,0.0,observed,1.0,train
t000,191,467,2270,48098.0,48098.0,37209.75,1.2926182,0.0,observed,1.0,train
t000,191,528,2271,72695.0,72695.0,83750.75,0.8679922,0.0,observed,1.0,train
t000,191,537,2272,59209.0,59209.0,44293.75,1.3367349,0.0,observed,1.0,train
t000,191,549,2273,35440.0,35440.0,35023.0,1.0119065,0.0,observed,1.0,train
t000,191,642,2274,114477.0,114477.0,81828.5,1.3989869,0.0,observed,1.0,train
t000,191,750,2275,38132.0,38132.0,35552.5,1.0725547,0.0,observed,1.0,train
t000,191,763,2276,13829.0,13829.0,10600.0,1.3046227,0.0,observed,1.0,train
t000,191,767,2277,49091.0,49091.0,78143.5,0.628216,0.0,observed,1.0,train
t000,191,773,2278,63146.0,63146.0,97773.25,0.64584124,0.0,observed,1.0,train
t000,191,798,2279,28842.0,28842.0,42113.5,0.6848635,0.0,observed,1.0,train
t000,191,803,2280,105264.0,105264.0,84101.0,1.2516379,0.0,observed,1.0,train
t000,191,814,2281,162581.0,162581.0,142113.0,1.1440263,0.0,observed,1.0,train
t000,191,868,2282,45434.0,45434.0,71119.5,0.63884026,0.0,observed,1.0,train
t000,191,889,2283,53123.0,53123.0,62530.75,0.84955,0.0,observed,1.0,train
t000,191,945,2284,70448.0,70448.0,68148.0,1.03375,0.0,observed,1.0,train
t000,191,947,2285,1787.0,1787.0,3305.0,0.5406959,0.0,observed,1.0,train
t000,191,995,2286,65480.0,65480.0,88600.5,0.73904777,0.0,observed,1.0,train
t000,191,1043,2287,60744.0,60744.0,48458.0,1.2535392,0.0,observed,1.0,train
t000,191,1088,2288,48389.0,48389.0,48398.25,0.99980885,0.0,observed,1.0,train
t000,191,1122,2289,45617.0,45617.0,50174.5,0.909167,0.0,observed,1.0,train
t000,191,1170,2290,49565.0,49565.0,52552.25,0.9431566,0.0,observed,1.0,train
t000,191,1195,2291,62692.0,62692.0,40884.25,1.5334022,0.0,observed,1.0,train
t000,193,802,2292,7460.0,7460.0,11174.25,0.66760635,0.0,observed,1.0,train
t000,193,814,2293,27484.0,27484.0,23568.5,1.1661328,0.0,observed,1.0,train
t000,193,995,2294,13409.0,13409.0,12115.75,1.1067412,0.0,observed,1.0,train
t000,194,291,2295,2294.0,2294.0,4166.0,0.5506481,0.0,observed,1.0,train
t000,194,605,2296,2344.0,2344.0,3757.0,0.623902,0.0,observed,1.0,train
t000,194,727,2297,11862.0,11862.0,18380.0,0.64537543,0.0,observed,1.0,train
t000,194,739,2298,2353.0,2353.0,3220.5,0.7306319,0.0,observed,1.0,train
t000,194,882,2299,3745.0,3745.0,12142.0,0.30843353,0.0,observed,1.0,train
t000,194,1170,2300,3160.0,3160.0,4329.75,0.72983426,0.0,observed,1.0,train
t000,194,1187,2301,413.0,413.0,785.25,0.52594715,0.0,observed,1.0,train
t000,195,231,2302,51353.0,51353.0,57516.75,0.89283556,0.0,observed,1.0,train
t000,195,250,2303,87734.0,87734.0,85974.0,1.0204713,0.0,observed,1.0,train
t000,195,371,2304,22857.0,22857.0,33176.0,0.6889619,0.0,observed,1.0,train
t000,195,373,2305,89579.0,89579.0,68306.25,1.311432,0.0,observed,1.0,train
t000,195,398,2306,81783.0,81783.0,97349.0,0.84010106,0.0,observed,1.0,train
t000,195,431,2307,36987.0,36987.0,46390.75,0.7972926,0.0,observed,1.0,train
t000,195,467,2308,77853.0,77853.0,89598.75,0.8689072,0.0,observed,1.0,train
t000,195,523,2309,40384.0,40384.0,24254.5,1.6650106,0.0,observed,1.0,train
t000,195,529,2310,73353.0,73353.0,48899.25,1.5000844,0.0,observed,1.0,train
t000,195,537,2311,42586.0,42586.0,30474.0,1.3974535,0.0,observed,1.0,train
t000,195,549,2312,41484.0,41484.0,42040.0,0.9867745,0.0,observed,1.0,train
t000,195,610,2313,95560.0,95560.0,61153.5,1.5626252,0.0,observed,1.0,train
t000,195,642,2314,34734.0,34734.0,50472.25,0.68818015,0.0,observed,1.0,train
t000,195,748,2315,42673.0,42673.0,60089.5,0.71015733,0.0,observed,1.0,train
t000,195,773,2316,61425.0,61425.0,79760.5,0.77011806,0.0,observed,1.0,train
t000,195,814,2317,116814.0,92929.61,82228.25,1.1301421,0.0,neighbor_mean,0.6,train
t000,195,868,2318,102574.0,102574.0,121035.0,0.84747386,0.0,observed,1.0,train
t000,195,935,2319,3964.0,3964.0,3806.75,1.0413082,0.0,observed,1.0,train
t000,195,945,2320,73713.0,73713.0,64840.75,1.1368314,0.0,observed,1.0,train
t000,195,950,2321,48956.0,48956.0,70644.25,0.6929934,0.0,observed,1.0,train
t000,195,1015,2322,14566.0,14566.0,26321.25,0.5533932,0.0,observed,1.0,train
t000,195,1088,2323,175869.0,175869.0,99384.5,1.7695818,0.0,observed,1.0,train
t000,195,1093,2324,3316.0,3316.0,4280.75,0.7746306,0.0,observed,1.0,train
t000,195,1170,2325,53362.0,53362.0,59754.5,0.89302063,0.0,observed,1.0,train
t000,196,414,2326,862.0,862.0,2255.5,0.3821769,0.0,observed,1.0,train
t000,196,485,2327,128.0,128.0,899.0,0.14238042,0.0,observed,1.0,train
t000,196,979,2328,396.0,396.0,886.0,0.44695258,0.0,observed,1.0,train
t000,197,223,2329,284.0,284.0,1224.0,0.23202614,0.0,observed,1.0,train
t000,197,615,2330,1783.0,1783.0,1913.0,0.9320439,0.0,observed,1.0,train
t000,197,892,2331,582.0,2348.6667,1342.25,1.7497982,0.0,neighbor_mean,0.6,train
t000,198,382,2332,600.0,600.0,3975.25,0.1509339,0.0,observed,1.0,train
t000,198,535,2333,143.0,143.0,693.5,0.20620044,0.0,observed,1.0,train
t000,198,773,2334,14780.0,14780.0,14778.5,1.0001014,0.0,observed,1.0,train
t000,198,802,2335,17187.0,17187.0,55527.0,0.3095251,0.0,observed,1.0,train
t000,198,980,2336,2619.0,2619.0,23894.5,0.10960681,0.0,observed,1.0,train
t000,199,714,2337,2804.0,2804.0,6895.75,0.40662727,0.0,observed,1.0,train
t000,199,980,2338,1581.0,1581.0,9877.75,0.1600567,0.0,observed,1.0,train
t000,199,1152,2339,1894.0,1894.0,2367.25,0.8000845,0.0,observed,1.0,train
t000,200,255,2340,5225.0,5225.0,14914.5,0.3503302,0.0,observed,1.0,train
t000,200,311,2341,1607.0,1607.0,7110.5,0.2260038,0.0,observed,1.0,train
t000,200,348,2342,685.0,685.0,1850.5,0.37017024,0.0,observed,1.0,train
t000,200,392,2343,761.0,761.0,6892.5,0.11040986,0.0,observed,1.0,train
t000,200,405,2344,519.0,519.0,2969.0,0.17480633,0.0,observed,1.0,train
t000,200,463,2345,844.0,844.0,2491.75,0.33871776,0.0,observed,1.0,train
t000,200,548,2346,390.0,3418.3157,1976.75,1.7292606,0.0,neighbor_mean,0.6,train
t000,200,605,2347,765.0,765.0,4172.0,0.18336529,0.0,observed,1.0,train
t000,200,674,2348,547.0,3060.8572,3220.25,0.95050293,0.0,neighbor_mean,0.6,train
t000,200,741,2349,2893.0,3821.1155,22985.0,0.16624387,0.0,neighbor_mean,0.6,train
t000,200,802,2350,16663.0,16663.0,57931.75,0.28763157,0.0,observed,1.0,train
t000,200,1094,2351,2071.0,2071.0,6957.25,0.29767507,0.0,observed,1.0,train
t000,200,1157,2352,951.0,951.0,4459.0,0.21327652,0.0,observed,1.0,train
t000,201,231,2353,28715.0,28715.0,24582.0,1.1681311,0.0,observed,1.0,train
t000,201,335,2354,2849.0,2849.0,3922.25,0.7263688,0.0,observed,1.0,train
t000,201,358,2355,16249.0,16249.0,30471.5,0.53325236,0.0,observed,1.0,train
t000,201,488,2356,911.0,911.0,1233.75,0.7383992,0.0,observed,1.0,train
t000,201,630,2357,24077.0,24077.0,18995.5,1.2675108,0.0,observed,1.0,train
t000,201,663,2358,17933.0,17933.0,19624.25,0.91381836,0.0,observed,1.0,train
t000,201,678,2359,4832.0,4832.0,3592.75,1.3449308,0.0,observed,1.0,train
t000,201,694,2360,5797.0,5797.0,5994.25,0.96709347,0.0,observed,1.0,train
t000,201,814,2361,81019.0,81019.0,66643.5,1.2157074,0.0,observed,1.0,train
t000,201,944,2362,1823.0,1823.0,2150.75,0.8476113,0.0,observed,1.0,train
t000,201,945,2363,105161.0,105161.0,58035.0,1.8120272,0.0,observed,1.0,train
t000,201,950,2364,26403.0,26403.0,37891.75,0.69680077,0.0,observed,1.0,train
t000,201,995,2365,54760.0,54760.0,44897.5,1.2196671,0.0,observed,1.0,train
t000,201,1088,2366,85622.0,85622.0,106559.5,0.8035135,0.0,observed,1.0,train
t000,202,803,2367,26667.0,26667.0,30980.5,0.86076725,0.0,observed,1.0,train
t000,202,1195,2368,14661.0,14661.0,12167.0,1.2049807,0.0,observed,1.0,train
t000,203,399,2369,776.0,776.0,1189.5,0.6523749,0.0,observed,1.0,train
t000,203,706,2370,3877.0,3877.0,4190.75,0.92513275,0.0,observed,1.0,train
t000,204,642,2371,10505.0,10505.0,11814.0,0.88919926,0.0,observed,1.0,train
t000,204,803,2372,20644.0,20644.0,21659.5,0.9531153,0.0,observed,1.0,train
t000,204,969,2373,10351.0,10351.0,8494.5,1.2185532,0.0,observed,1.0,train
t000,205,231,2374,51679.0,51679.0,57031.75,0.9061444,0.0,observed,1.0,train
t000,205,250,2375,47753.0,47753.0,50047.75,0.95414877,0.0,observed,1.0,train
t000,205,309,2376,34231.0,34231.0,57558.5,0.59471667,0.0,observed,1.0,train
t000,205,398,2377,45141.0,45141.0,63065.5,0.7157796,0.0,observed,1.0,train
t000,205,453,2378,66949.0,66949.0,56532.75,1.1842515,0.0,observed,1.0,train
t000,205,528,2379,81710.0,81710.0,78740.5,1.0377125,0.0,observed,1.0,train
t000,205,549,2380,28788.0,28788.0,29690.0,0.9696194,0.0,observed,1.0,train
t000,205,642,2381,60086.0,60086.0,91855.5,0.6541361,0.0,observed,1.0,train
t000,205,702,2382,60180.0,60180.0,64596.75,0.93162584,0.0,observed,1.0,train
t000,205,766,2383,4327.0,4327.0,8082.25,0.5353707,0.0,observed,1.0,train
t000,205,773,2384,60835.0,60835.0,64430.0,0.944203,0.0,observed,1.0,train
t000,205,798,2385,69910.0,69910.0,45348.75,1.5416081,0.0,observed,1.0,train
t000,205,801,2386,3067.0,3067.0,3851.25,0.79636484,0.0,observed,1.0,train
t000,205,814,2387,76829.0,76829.0,92654.25,0.82920104,0.0,observed,1.0,train
t000,205,822,2388,9974.0,9974.0,16418.0,0.60750395,0.0,observed,1.0,train
t000,205,825,2389,4523.0,4523.0,3777.75,1.1972735,0.0,observed,1.0,train
t000,205,868,2390,77055.0,77055.0,53766.75,1.4331348,0.0,observed,1.0,train
t000,205,889,2391,67646.0,67646.0,63726.75,1.0615009,0.0,observed,1.0,train
t000,205,902,2392,18030.0,18030.0,14066.25,1.2817916,0.0,observed,1.0,train
t000,205,969,2393,60634.0,60634.0,35837.25,1.6919267,0.0,observed,1.0,train
t000,205,975,2394,9481.0,9481.0,11519.0,0.82307494,0.0,observed,1.0,train
t000,205,1003,2395,392.0,392.0,561.5,0.69813,0.0,observed,1.0,train
t000,205,1088,2396,85716.0,85716.0,64191.0,1.3353274,0.0,observed,1.0,train
t000,205,1195,2397,35054.0,35054.0,46893.5,0.74752367,0.0,observed,1.0,train
t000,208,858,2398,1971.0,1971.0,12534.25,0.15724914,0.0,observed,1.0,train
t000,209,386,2399,1074.0,1074.0,1930.75,0.5562605,0.0,observed,1.0,train
t000,209,395,2400,564.0,564.0,969.0,0.58204335,0.0,observed,1.0,train
t000,209,405,2401,1692.0,1692.0,7268.75,0.2327773,0.0,observed,1.0,train
t000,209,706,2402,12977.0,12977.0,29668.0,0.4374073,0.0,observed,1.0,train
t000,209,753,2403,946.0,946.0,4104.75,0.23046471,0.0,observed,1.0,train
t000,209,827,2404,2589.0,2589.0,6342.5,0.40819865,0.0,observed,1.0,train
t000,209,1018,2405,407.0,407.0,2780.5,0.14637655,0.0,observed,1.0,train
t000,209,1048,2406,2368.0,2368.0,3799.75,0.62319887,0.0,observed,1.0,train
t000,209,1075,2407,2664.0,2664.0,2689.25,0.9906108,0.0,observed,1.0,train
t000,210,1106,2408,732.0,732.0,1534.5,0.47702834,0.0,observed,1.0,train
t000,210,1114,2409,1887.0,1887.0,3302.0,0.5714718,0.0,observed,1.0,train
t000,211,312,2410,770.0,770.0,2501.75,0.30778456,0.0,observed,1.0,train
t000,211,390,2411,447.0,447.0,2097.0,0.21316166,0.0,observed,1.0,train
t000,211,827,2412,1361.0,1361.0,2990.75,0.4550698,0.0,observed,1.0,train
t000,212,247,2413,2254.0,2254.0,8201.0,0.27484453,0.0,observed,1.0,train
t000,212,255,2414,1958.0,1958.0,6762.75,0.28952718,0.0,observed,1.0,train
t000,212,256,2415,2862.0,2862.0,12501.25,0.2289371,0.0,observed,1.0,train
t000,212,276,2416,2084.0,2084.0,8042.0,0.2591395,0.0,observed,1.0,train
t000,212,295,2417,1362.0,1362.0,4698.5,0.28987974,0.0,observed,1.0,train
t000,212,324,2418,1153.0,4229.5713,6172.0,0.6852838,0.0,neighbor_mean,0.6,train
t000,212,358,2419,6558.0,6558.0,8294.75,0.79062057,0.0,observed,1.0,train
t000,212,371,2420,7660.0,7660.0,6453.5,1.1869528,0.0,observed,1.0,train
t000,212,375,2421,593.0,593.0,1307.5,0.4535373,0.0,observed,1.0,train
t000,212,377,2422,1401.0,1401.0,6089.5,0.23006815,0.0,observed,1.0,train
t000,212,390,2423,8630.0,8630.0,10870.25,0.79390997,0.0,observed,1.0,train
t000,212,399,2424,4090.0,4090.0,6134.0,0.66677535,0.0,observed,1.0,train
t000,212,408,2425,2366.0,2366.0,7001.75,0.3379155,0.0,observed,1.0,train
t000,212,424,2426,9147.0,9147.0,7456.25,1.2267561,0.0,observed,1.0,train
t000,212,439,2427,971.0,971.0,3054.5,0.31789163,0.0,observed,1.0,train
t000,212,455,2428,9152.0,9152.0,31019.0,0.29504496,0.0,observed,1.0,train
t000,212,461,2429,3444.0,3444.0,18184.0,0.18939728,0.0,observed,1.0,train
t000,212,523,2430,4182.0,4182.0,3260.25,1.2827237,0.0,observed,1.0,train
t000,212,544,2431,3147.0,3147.0,5745.75,0.54770917,0.0,observed,1.0,train
t000,212,548,2432,6597.0,6597.0,44116.25,0.14953673,0.0,observed,1.0,train
t000,212,555,2433,773.0,773.0,6710.75,0.115188316,0.0,observed,1.0,train
t000,212,574,2434,875.0,875.0,5641.5,0.1551006,0.0,observed,1.0,train
t000,212,575,2435,1896.0,1896.0,10897.0,0.17399284,0.0,observed,1.0,train
t000,212,582,2436,530.0,530.0,1518.5,0.34902865,0.0,observed,1.0,train
t000,212,585,2437,4008.0,4008.0,21359.25,0.18764704,0.0,observed,1.0,train
t000,212,588,2438,7509.0,7509.0,38428.0,0.1954044,0.0,observed,1.0,train
t000,212,597,2439,1547.0,1547.0,3770.25,0.41031763,0.0,observed,1.0,train
t000,212,604,2440,8618.0,8618.0,32749.75,0.26314706,0.0,observed,1.0,train
t000,212,607,2441,5659.0,5659.0,17394.75,0.32532805,0.0,observed,1.0,train
t000,212,660,2442,1130.0,1130.0,3355.25,0.33678564,0.0,observed,1.0,train
t000,212,667,2443,3391.0,3391.0,7736.5,0.4383119,0.0,observed,1.0,train
t000,212,689,2444,1558.0,1558.0,8067.75,0.19311456,0.0,observed,1.0,train
t000,212,703,2445,5229.0,5229.0,9513.5,0.54964,0.0,observed,1.0,train
t000,212,714,2446,7501.0,7501.0,35284.0,0.21258928,0.0,observed,1.0,train
t000,212,739,2447,2214.0,2214.0,4475.25,0.49472097,0.0,observed,1.0,train
t000,212,749,2448,2505.0,2505.0,7329.25,0.34178123,0.0,observed,1.0,train
t000,212,782,2449,8153.0,8153.0,45106.25,0.18075101,0.0,observed,1.0,train
t000,212,784,2450,1044.0,1044.0,4936.75,0.21147516,0.0,observed,1.0,train
t000,212,794,2451,1605.0,1605.0,8396.5,0.19115107,0.0,observed,1.0,train
t000,212,799,2452,1022.0,1022.0,3473.25,0.2942489,0.0,observed,1.0,train
t000,212,802,2453,12082.0,12082.0,17710.5,0.6821942,0.0,observed,1.0,train
t000,212,827,2454,4959.0,4959.0,24000.0,0.206625,0.0,observed,1.0,train
t000,212,830,2455,1044.0,1044.0,3684.5,0.28334916,0.0,observed,1.0,train
t000,212,833,2456,1004.0,1004.0,5106.75,0.19660254,0.0,observed,1.0,train
t000,212,839,2457,1681.0,1681.0,10564.25,0.15912157,0.0,observed,1.0,train
t000,212,855,2458,2518.0,2518.0,22360.75,0.11260803,0.0,observed,1.0,train
t000,212,860,2459,4263.0,4263.0,4954.75,0.8603865,0.0,observed,1.0,train
t000,212,866,2460,2081.0,2081.0,4825.0,0.43129534,0.0,observed,1.0,train
t000,212,870,2461,1223.0,1223.0,6190.5,0.19756077,0.0,observed,1.0,train
t000,212,878,2462,2914.0,2914.0,6785.5,0.42944515,0.0,observed,1.0,train
t000,212,882,2463,5184.0,5184.0,21020.75,0.24661347,0.0,observed,1.0,train
t000,212,906,2464,6842.0,6842.0,22789.25,0.30022928,0.0,observed,1.0,train
t000,212,917,2465,7764.0,7764.0,18512.0,0.41940364,0.0,observed,1.0,train
t000,212,950,2466,4696.0,4696.0,7066.5,0.664544,0.0,observed,1.0,train
t000,212,955,2467,1231.0,1231.0,5777.25,0.21307716,0.0,observed,1.0,train
t000,212,972,2468,2443.0,2443.0,4022.5,0.6073337,0.0,observed,1.0,train
t000,212,984,2469,5728.0,5728.0,23193.75,0.24696308,0.0,observed,1.0,train
t000,212,986,2470,6608.0,6608.0,23753.5,0.27819058,0.0,observed,1.0,train
t000,212,988,2471,2564.0,2564.0,14766.0,0.17364214,0.0,observed,1.0,train
t000,212,1004,2472,15403.0,15403.0,118730.5,0.12973078,0.0,observed,1.0,train
t000,212,1013,2473,1159.0,1159.0,3642.0,0.31823173,0.0,observed,1.0,train
t000,212,1023,2474,2416.0,2416.0,3776.25,0.63978815,0.0,observed,1.0,train
t000,212,1041,2475,4240.0,4240.0,28709.75,0.14768502,0.0,observed,1.0,train
t000,212,1059,2476,1115.0,1115.0,4441.75,0.2510272,0.0,observed,1.0,train
t000,212,1066,2477,1247.0,1247.0,7207.25,0.17302023,0.0,observed,1.0,train
t000,212,1108,2478,2730.0,2730.0,6259.75,0.43611965,0.0,observed,1.0,train
t000,212,1115,2479,10293.0,10293.0,50655.25,0.2031971,0.0,observed,1.0,train
t000,212,1116,2480,4021.0,4021.0,22674.5,0.17733577,0.0,observed,1.0,train
t000,212,1125,2481,1545.0,1545.0,9588.0,0.16113892,0.0,observed,1.0,train
t000,212,1126,2482,4362.0,4362.0,28911.5,0.15087421,0.0,observed,1.0,train
t000,212,1147,2483,1682.0,1682.0,6649.0,0.25297037,0.0,observed,1.0,train
t000,212,1148,2484,2518.0,2518.0,11713.25,0.21497023,0.0,observed,1.0,train
t000,212,1152,2485,12004.0,12004.0,26665.0,0.45017815,0.0,observed,1.0,train
t000,212,1172,2486,3085.0,3085.0,8857.75,0.34828258,0.0,observed,1.0,train
t000,212,1182,2487,4625.0,4625.0,31245.25,0.1480225,0.0,observed,1.0,train
t000,212,1194,2488,2338.0,2338.0,8958.5,0.2609812,0.0,observed,1.0,train
t000,212,1195,2489,7840.0,7840.0,10972.0,0.71454614,0.0,observed,1.0,train
t000,213,231,2490,223776.0,223776.0,152541.5,1.4669844,0.0,observed,1.0,train
t000,213,353,2491,10108.0,10108.0,8306.5,1.2168783,0.0,observed,1.0,train
t000,213,431,2492,38022.0,38022.0,63306.0,0.60060656,0.0,observed,1.0,train
t000,213,529,2493,50407.0,50407.0,65554.25,0.7689357,0.0,observed,1.0,train
t000,213,597,2494,485.0,485.0,563.0,0.86145645,0.0,observed,1.0,train
t000,213,767,2495,72922.0,72922.0,87124.0,0.83699095,0.0,observed,1.0,train
t000,213,786,2496,56719.0,56719.0,43036.0,1.3179431,0.0,observed,1.0,train
t000,213,798,2497,47048.0,47048.0,39747.25,1.1836793,0.0,observed,1.0,train
t000,213,889,2498,29957.0,29957.0,34265.75,0.8742549,0.0,observed,1.0,train
t000,213,995,2499,149134.0,149134.0,126292.0,1.1808666,0.0,observed,1.0,train
t000,213,1017,2500,2280.0,2280.0,2617.0,0.8712266,0.0,observed,1.0,train
t000,213,1043,2501,74917.0,74917.0,58969.25,1.2704418,0.0,observed,1.0,train
t000,213,1170,2502,71012.0,94219.53,77776.5,1.2114139,0.0,neighbor_mean,0.6,train
t000,213,1189,2503,41828.0,62154.38,48875.5,1.2716879,0.0,neighbor_mean,0.6,train
t000,213,1195,2504,61316.0,61316.0,79079.25,0.77537405,0.0,observed,1.0,train
t000,214,250,2505,15417.0,74935.336,16663.5,4.496975,0.3092776,neighbor_mean,0.6,train
t000,214,414,2506,1478.0,1478.0,1594.25,0.9270817,0.0,observed,1.0,train
t000,214,536,2507,897.0,897.0,1127.0,0.79591835,0.0,observed,1.0,train
t000,214,750,2508,12373.0,12373.0,12964.25,0.9543938,0.0,observed,1.0,train
t000,214,1088,2509,15682.0,15682.0,16027.75,0.97842807,0.0,observed,1.0,train
t000,215,231,2510,107592.0,107592.0,91223.25,1.1794362,0.0,observed,1.0,train
t000,215,235,2511,5236.0,5236.0,7299.5,0.7173094,0.0,observed,1.0,train
t000,215,241,2512,10479.0,10479.0,7500.75,1.3970603,0.0,observed,1.0,train
t000,215,250,2513,178227.0,178227.0,119025.0,1.4973913,0.0,observed,1.0,train
t000,215,309,2514,49307.0,49307.0,57146.25,0.8628213,0.0,observed,1.0,train
t000,215,373,2515,20557.0,20557.0,25594.0,0.8031961,0.0,observed,1.0,train
t000,215,412,2516,1800.0,1800.0,2818.25,0.6386942,0.0,observed,1.0,train
t000,215,431,2517,84797.0,84797.0,80923.0,1.0478727,0.0,observed,1.0,train
t000,215,453,2518,24003.0,24003.0,35648.0,0.6733337,0.0,observed,1.0,train
t000,215,467,2519,71363.0,71363.0,68725.75,1.0383736,0.0,observed,1.0,train
t000,215,528,2520,43472.0,43472.0,49857.5,0.871925,0.0,observed,1.0,train
t000,215,529,2521,70498.0,70498.0,60047.75,1.1740323,0.0,observed,1.0,train
t000,215,537,2522,24376.0,24376.0,29177.75,0.8354311,0.0,observed,1.0,train
t000,215,630,2523,12225.0,12225.0,18487.25,0.66126657,0.0,observed,1.0,train
t000,215,702,2524,63192.0,63192.0,43801.0,1.4427068,0.0,observed,1.0,train
t000,215,750,2525,33563.0,33563.0,53447.25,0.627965,0.0,observed,1.0,train
t000,215,767,2526,54717.0,67534.93,56685.5,1.191397,0.0,neighbor_mean,0.6,train
t000,215,773,2527,57396.0,57396.0,64455.75,0.8904714,0.0,observed,1.0,train
t000,215,798,2528,28271.0,28271.0,28274.25,0.9998851,0.0,observed,1.0,train
t000,215,803,2529,102816.0,102816.0,95135.5,1.0807322,0.0,observed,1.0,train
t000,215,814,2530,77251.0,77251.0,76088.5,1.0152782,0.0,observed,1.0,train
t000,215,868,2531,28726.0,28726.0,31949.0,0.89912045,0.0,observed,1.0,train
t000,215,889,2532,25311.0,25311.0,30109.25,0.8406387,0.0,observed,1.0,train
t000,215,945,2533,60021.0,60021.0,53551.75,1.1208037,0.0,observed,1.0,train
t000,215,969,2534,76726.0,76726.0,80948.75,0.94783425,0.0,observed,1.0,train
t000,215,995,2535,74009.0,75868.1,55759.75,1.3606249,0.0,neighbor_mean,0.6,train
t000,215,1088,2536,89742.0,89742.0,59670.25,1.5039655,0.0,observed,1.0,train
t000,215,1122,2537,63299.0,63299.0,53375.0,1.1859298,0.0,observed,1.0,train
t000,215,1170,2538,66050.0,66050.0,66807.5,0.98866147,0.0,observed,1.0,train
t000,215,1195,2539,44684.0,44684.0,59035.75,0.75689733,0.0,observed,1.0,train
t000,216,858,2540,1083.0,1083.0,6357.0,0.17036338,0.0,observed,1.0,train
t000,217,228,2541,5855.0,5855.0,9203.5,0.63617104,0.0,observed,1.0,train
t000,217,231,2542,21868.0,21868.0,24311.5,0.899492,0.0,observed,1.0,train
t000,217,398,2543,36758.0,36758.0,33313.5,1.1033965,0.0,observed,1.0,train
t000,217,431,2544,21979.0,21979.0,39760.75,0.55278134,0.0,observed,1.0,train
t000,217,453,2545,31528.0,31528.0,38896.25,0.81056654,0.0,observed,1.0,train
t000,217,529,2546,83255.0,83255.0,58430.25,1.4248613,0.0,observed,1.0,train
t000,217,642,2547,62252.0,62252.0,47285.75,1.3165065,0.10278672,observed,1.0,train
t000,217,750,2548,22737.0,22737.0,36276.75,0.6267651,0.0,observed,1.0,train
t000,217,783,2549,6791.0,6791.0,10430.25,0.651087,0.0,observed,1.0,train
t000,217,814,2550,81765.0,81765.0,130394.25,0.6270599,0.0,observed,1.0,train
t000,217,860,2551,29689.0,29689.0,29005.0,1.0235821,0.0,observed,1.0,train
t000,217,868,2552,70819.0,70819.0,66252.25,1.0689298,0.0,observed,1.0,train
t000,217,945,2553,64579.0,64579.0,90193.75,0.71600306,0.0,observed,1.0,train
t000,217,1122,2554,30901.0,56368.883,40224.25,1.4013658,0.0,neighbor_mean,0.6,train
t000,217,1170,2555,85638.0,85638.0,94941.25,0.90201044,0.0,observed,1.0,train
t000,217,1195,2556,45747.0,45747.0,47483.5,0.9634294,0.0,observed,1.0,train
t000,219,590,2557,198.0,198.0,998.0,0.19839679,0.0,observed,1.0,train
t000,219,860,2558,917.0,917.0,1085.75,0.8445775,0.0,observed,1.0,train
t000,220,365,2559,6303.0,6303.0,13804.5,0.45659024,0.0,observed,1.0,train
t000,220,386,2560,4515.0,4515.0,6615.25,0.6825139,0.0,observed,1.0,train
t000,220,390,2561,14163.0,14163.0,18208.0,0.7778449,0.0,observed,1.0,train
t000,220,615,2562,1884.0,1884.0,5265.0,0.35783476,0.0,observed,1.0,train
t000,220,727,2563,14497.0,14497.0,19411.5,0.74682534,0.0,observed,1.0,train
t000,220,751,2564,5093.0,5093.0,9585.75,0.5313095,0.0,observed,1.0,train
t000,220,827,2565,2863.0,2863.0,4060.25,0.70512897,0.0,observed,1.0,train
t000,220,1080,2566,517.0,517.0,1936.0,0.26704547,0.0,observed,1.0,train
t000,221,858,2567,1890.0,1890.0,6285.75,0.3006801,0.0,observed,1.0,train
t000,222,706,2568,797.0,797.0,2179.25,0.36572215,0.0,observed,1.0,train
t000,223,287,2569,4329.0,4329.0,11445.0,0.37824377,0.0,observed,1.0,train
t000,223,358,2570,2943.0,2943.0,12057.25,0.2440855,0.0,observed,1.0,train
t000,223,497,2571,1639.0,1639.0,14171.75,0.11565262,0.0,observed,1.0,train
t000,223,777,2572,322.0,322.0,2438.5,0.13204838,0.0,observed,1.0,train
t000,223,795,2573,236.0,236.0,2240.25,0.10534538,0.0,observed,1.0,train
t000,223,803,2574,4278.0,4278.0,6982.5,0.61267453,0.0,observed,1.0,train
t000,223,828,2575,337.0,337.0,1056.25,0.31905326,0.0,observed,1.0,train
t000,223,901,2576,938.0,938.0,1344.0,0.6979167,0.0,observed,1.0,train
t000,223,951,2577,1595.0,31388.182,1792.0,17.515726,0.0,neighbor_mean,0.6,train
t000,223,1075,2578,3259.0,3259.0,10219.75,0.31889233,0.0,observed,1.0,train
t000,223,1094,2579,543.0,543.0,1925.75,0.28196806,0.0,observed,1.0,train
